0.000000000,False
0.000015625,True
0.000033091,True
0.000123624,True
0.000129770,True
0.005341430,True
0.005357370,True
0.005535331,True
0.006678168,True
0.040831220,True
0.046167469,True
0.051067517,True
0.093821723,True
0.093882545,True
0.093920898,True
0.094208164,True
0.094474481,True
0.097374026,True
0.097627512,True
0.098260733,True
0.100376892,True
0.109225004,True
0.109420300,True
0.111052328,True
0.153806960,True
0.153855641,True
0.153884760,True
0.154187133,True
0.155115775,True
0.159570473,True
0.159705117,True
0.159800517,True
0.159831589,True
0.159852191,True
0.159898936,True
0.161174525,True
0.161201239,True
0.271405389,False
0.271420002,True
0.271429999,True
0.271508301,True
0.271513389,True
0.276710844,True
0.276739741,True
0.276979067,True
0.277674858,True
0.312439545,True
0.315622599,True
0.318320934,True
0.363756700,True
0.363793892,True
0.363812811,True
0.364035658,True
0.364227370,True
0.365777235,True
0.366077269,True
0.366596488,True
0.367990050,True
0.377358176,True
0.377537699,True
0.379297190,True
0.420454795,True
0.420495657,True
0.420520524,True
0.420941540,True
0.421865089,True
0.426091462,True
0.426209580,True
0.426289641,True
0.426314779,True
0.426331327,True
0.426373668,True
0.427594203,True
0.427614373,True
0.537173298,False
0.537185464,True
0.537195692,True
0.537282535,True
0.537288283,True
0.542675016,True
0.542687844,True
0.542790952,True
0.543499287,True
0.573478157,True
0.576873730,True
0.579891001,True
0.620437984,True
0.620475426,True
0.620498600,True
0.620779748,True
0.621037710,True
0.623254541,True
0.623451609,True
0.623930940,True
0.625540154,True
0.634977869,True
0.635198356,True
0.637230514,True
0.683756738,True
0.683797410,True
0.683823504,True
0.684107626,True
0.685015057,True
0.689541628,True
0.689664289,True
0.689749457,True
0.689778978,True
0.689799797,True
0.689832481,True
0.691041079,True
0.691064486,True
0.801270557,False
0.801285926,True
0.801295615,True
0.801374489,True
0.801379823,True
0.806520105,True
0.806545798,True
0.806719982,True
0.807422856,True
0.838766043,True
0.842117130,True
0.847159306,True
0.890400824,True
0.890438152,True
0.890457314,True
0.890612166,True
0.890744696,True
0.892422706,True
0.892585450,True
0.892983212,True
0.894443222,True
0.903815013,True
0.903967487,True
0.905450696,True
0.947110887,True
0.947143839,True
0.947160644,True
0.947491143,True
0.948157013,True
0.951643539,True
0.951743873,True
0.951815355,True
0.951837821,True
0.951852977,True
0.951895918,True
0.952885563,True
0.952905720,True
1.062434676,False
1.062446612,True
1.062456552,True
1.062534207,True
1.062539809,True
1.067270732,True
1.067294671,True
1.067634864,True
1.068766859,True
1.099141072,True
1.102495382,True
1.107341401,True
1.150406304,True
1.150433371,True
1.150449769,True
1.150590087,True
1.150702102,True
1.152242525,True
1.152411532,True
1.152829199,True
1.154195954,True
1.163864631,True
1.164057623,True
1.165750500,True
1.207067430,True
1.207112974,True
1.207134290,True
1.207464589,True
1.208263366,True
1.212084325,True
1.212188443,True
1.212266399,True
1.212291428,True
1.212308731,True
1.212339310,True
1.213357362,True
1.213377238,True
1.321724948,False
1.321736947,True
1.321747551,True
1.321824340,True
1.321829858,True
1.326919215,True
1.326971644,True
1.327139550,True
1.327826921,True
1.357030706,True
1.360431151,True
1.365305962,True
1.407048788,True
1.407076334,True
1.407089836,True
1.407209897,True
1.407312342,True
1.408840199,True
1.408981646,True
1.409411779,True
1.410815420,True
1.420305859,True
1.420462765,True
1.421975399,True
1.463786971,True
1.463834269,True
1.463853125,True
1.464124030,True
1.464669112,True
1.467690159,True
1.467776008,True
1.467842063,True
1.467862915,True
1.467876976,True
1.467910240,True
1.468796497,True
1.468814058,True
1.577852615,False
1.577864634,True
1.577874755,True
1.577954275,True
1.577959621,True
1.583296259,True
1.583322645,True
1.583417606,True
1.584104568,True
1.618504891,True
1.621895198,True
1.626639017,True
1.667079489,True
1.667122618,True
1.667139874,True
1.667272461,True
1.667405331,True
1.669033986,True
1.669189973,True
1.669578034,True
1.671369326,True
1.680450873,True
1.680624474,True
1.682340791,True
1.723877649,True
1.723910048,True
1.723929291,True
1.724270572,True
1.725063733,True
1.728697448,True
1.728813639,True
1.728887664,True
1.728910995,True
1.728926783,True
1.728967526,True
1.729980548,True
1.729999260,True
1.839386661,False
1.839398504,True
1.839408783,True
1.839487494,True
1.839492797,True
1.844713883,True
1.844727746,True
1.844820217,True
1.845544720,True
1.875680176,True
1.879028899,True
1.884215790,True
1.927089709,True
1.927119135,True
1.927133645,True
1.927346674,True
1.927462693,True
1.928837063,True
1.928991371,True
1.929384436,True
1.930666372,True
1.940253903,True
1.940434726,True
1.942052517,True
1.983778576,True
1.983830429,True
1.983854099,True
1.984216905,True
1.985117420,True
1.989323738,True
1.989454796,True
1.989534028,True
1.989558333,True
1.989574926,True
1.989606852,True
1.990743289,True
1.990764008,True
2.100067358,False
2.100079190,True
2.100088938,True
2.100171432,True
2.100176778,True
2.105630518,True
2.105653660,True
2.105825561,True
2.106513527,True
2.136365901,True
2.139711613,True
2.144586877,True
2.187106606,True
2.187140742,True
2.187157319,True
2.187297898,True
2.187411255,True
2.188895856,True
2.189041438,True
2.189426134,True
2.190749269,True
2.200321348,True
2.200501356,True
2.202181450,True
2.243775596,True
2.243814359,True
2.243837683,True
2.244194442,True
2.245024590,True
2.248900476,True
2.249008549,True
2.249089580,True
2.249115426,True
2.249131858,True
2.249163683,True
2.250298087,True
2.250318603,True
2.359787708,False
2.359799508,True
2.359809594,True
2.359887115,True
2.359892444,True
2.364694966,True
2.364723571,True
2.364915016,True
2.366301880,True
2.400239517,True
2.405298787,True
2.410165885,True
2.450379439,True
2.450418836,True
2.450438761,True
2.450702984,True
2.450875379,True
2.453036987,True
2.453224626,True
2.453732938,True
2.455447920,True
2.464775691,True
2.464968521,True
2.466749930,True
2.507082636,True
2.507125424,True
2.507146335,True
2.507468722,True
2.508178656,True
2.511624130,True
2.511730676,True
2.511804172,True
2.511826005,True
2.511841642,True
2.511880931,True
2.512889138,True
2.512910487,True
2.621807687,False
2.621818338,True
2.621826817,True
2.621898713,True
2.621903472,True
2.626795604,True
2.626815990,True
2.626992966,True
2.628063398,True
2.664037341,True
2.667424304,True
2.670165123,True
2.713705421,True
2.713738928,True
2.713758326,True
2.713952784,True
2.714150136,True
2.716336505,True
2.716557595,True
2.717159804,True
2.718804853,True
2.727878447,True
2.728111102,True
2.729951393,True
2.770381017,True
2.770398409,True
2.770410971,True
2.770528801,True
2.770882001,True
2.773692395,True
2.773739288,True
2.773783557,True
2.773799480,True
2.773811775,True
2.773844972,True
2.774694283,True
2.774704514,True
2.883592492,False
2.883611420,True
2.883724997,True
2.883850686,True
2.883854165,True
2.886457053,True
2.886464991,True
2.886576075,True
2.887229289,True
2.914791277,True
2.920154203,True
2.925601208,True
2.966942120,True
2.966986562,True
2.967009623,True
2.967129169,True
2.967212419,True
2.968512539,True
2.968617248,True
2.969008385,True
2.970513651,True
2.985311224,True
2.985564296,True
2.987935368,True
3.033798915,True
3.033839390,True
3.033860293,True
3.034130144,True
3.034930154,True
3.039118764,True
3.039224618,True
3.039303570,True
3.039327454,True
3.039343343,True
3.039376500,True
3.040439314,True
3.040459225,True
3.149520824,False
3.149533009,True
3.149542973,True
3.149619407,True
3.149624314,True
3.154360524,True
3.154381593,True
3.154545281,True
3.155683401,True
3.186334230,True
3.189813754,True
3.194864872,True
3.240329163,True
3.240373633,True
3.240395362,True
3.240567541,True
3.240723374,True
3.243130762,True
3.243348939,True
3.243886718,True
3.245860334,True
3.254629726,True
3.254815408,True
3.256715933,True
3.297128912,True
3.297164421,True
3.297183269,True
3.297478785,True
3.298121279,True
3.301440273,True
3.301546742,True
3.301614216,True
3.301635263,True
3.301650386,True
3.301679833,True
3.302639187,True
3.302658689,True
3.412332916,False
3.412345339,True
3.412355521,True
3.412435204,True
3.412440463,True
3.418204353,True
3.418216890,True
3.418320908,True
3.419038397,True
3.447478333,True
3.450786212,True
3.455625272,True
3.497106455,True
3.497136611,True
3.497154187,True
3.497304515,True
3.497385164,True
3.498977384,True
3.499147570,True
3.499575376,True
3.500987179,True
3.516038776,True
3.516372787,True
3.519282205,True
3.560441458,True
3.560480859,True
3.560504922,True
3.560893391,True
3.561729284,True
3.565691940,True
3.565801738,True
3.565880864,True
3.565906047,True
3.565923150,True
3.565952699,True
3.567114937,True
3.567137419,True
3.676648937,False
3.676661546,True
3.676671795,True
3.676750806,True
3.676756094,True
3.682582276,True
3.682609724,True
3.682685456,True
3.683402076,True
3.721509875,True
3.726566631,True
3.731277037,True
3.773623327,True
3.773668079,True
3.773688662,True
3.773862140,True
3.774031252,True
3.776400976,True
3.776609404,True
3.777130506,True
3.778945461,True
3.788058844,True
3.788252381,True
3.789958531,True
3.830471359,True
3.830516464,True
3.830536709,True
3.830849862,True
3.831597620,True
3.835201699,True
3.835301227,True
3.835375491,True
3.835398803,True
3.835414319,True
3.835447670,True
3.836444555,True
3.836464071,True
3.945535886,False
3.945548587,True
